setup_msg_id,setup_date_utc,team_a,team_b,predicted_winner,predicted_winner_short,entry1_kind,entry1_odds,entry1_team,entry1_msg_id,entry1_date_utc,entry2_kind,entry2_odds,entry2_team,entry2_msg_id,entry2_date_utc,end_type,end_msg_id,end_date_utc
21263,2025-09-04T23:10:37+00:00,CARIBBEAN PREMIERE LEAGUE 2025 MATCH NO 21ST GUYANA,BARBADOS MATCH WINNER - GUYANA GUYANA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,CARIBBEAN PREMIERE LEAGUE 2025 MATCH NO 21ST GUYANA VS BARBADOS MATCH WINNER - GUYANA GUYANA LIKH,GUYANA GUYANA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,87p,BARBADOS PLUS HOJANA GUYANA PE,21265,2025-09-04T23:12:29+00:00,,,,,,CASHOUT,21267,2025-09-05T00:03:46+00:00
21276,2025-09-05T17:38:43+00:00,NATWEST T20 BLAST 2025 2ND QUARTER FINAL DURHAM,HAMPSHIRE MATCH WINNER - HAMPSHIRE HAMPSHIRE LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,NATWEST T20 BLAST 2025 2ND QUARTER FINAL DURHAM VS HAMPSHIRE MATCH WINNER - HAMPSHIRE HAMPSHIRE LIKH,HAMPSHIRE HAMPSHIRE LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21287,2025-09-05T19:51:54+00:00
21321,2025-09-07T11:12:53+00:00,SA TOUR OF ENG 2025 3RD ODI MATCH ENGLAND,SOUTH AFRICA MATCH WINNER - ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,SA TOUR OF ENG 2025 3RD ODI MATCH ENGLAND VS SOUTH AFRICA MATCH WINNER - ENGLAND ENGLAND LIKH,ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,LOSS,21344,2025-09-07T18:57:03+00:00
21389,2025-09-12T17:22:32+00:00,SA TOUR OF ENG 2025 2ND T20 MATCH ENGLAND,SOUTH AFRICA MATCH WINNER - ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,SA TOUR OF ENG 2025 2ND T20 MATCH ENGLAND VS SOUTH AFRICA MATCH WINNER - ENGLAND ENGLAND LIKH,ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21392,2025-09-12T18:10:16+00:00
21407,2025-09-13T10:13:18+00:00,NATWEST T20 BLAST 2025 1ST SEMI FINAL SOMERSET,LANCASHIRE MATCH WINNER - SOMERSET SOMERSET LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,NATWEST T20 BLAST 2025 1ST SEMI FINAL SOMERSET VS LANCASHIRE MATCH WINNER - SOMERSET SOMERSET LIKH,SOMERSET SOMERSET LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,76p,LANCASHIRE PLUS HOJANA SOMERSET,21410,2025-09-13T10:49:28+00:00,,,,,,CASHOUT,21417,2025-09-13T12:22:06+00:00
21425,2025-09-13T15:25:15+00:00,CARIBBEAN PREMIERE LEAGUE 2025 MATCH NO 29TH GUYANA,ST LUCIA MATCH WINNER - ST LUCIA ST LUCIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,CARIBBEAN PREMIERE LEAGUE 2025 MATCH NO 29TH GUYANA VS ST LUCIA MATCH WINNER - ST LUCIA ST LUCIA LIKH,ST LUCIA ST LUCIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,82p,GUYANA PLUS HOJANA ST LUCIA PE,21426,2025-09-13T15:26:09+00:00,,,,,,WIN,21431,2025-09-13T17:03:34+00:00
21459,2025-09-14T14:14:15+00:00,ASIA CUP T20 2025 MATCH NO 6TH INDIA,PAKISTAN MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ASIA CUP T20 2025 MATCH NO 6TH INDIA VS PAKISTAN MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21465,2025-09-14T17:53:48+00:00
21478,2025-09-16T15:09:52+00:00,ASIA CUP T20 2025 MATCH NO 9TH AFGHANISTAN,BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ASIA CUP T20 2025 MATCH NO 9TH AFGHANISTAN VS BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH,AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,LOSS,21486,2025-09-16T19:02:33+00:00
21488,2025-09-17T00:00:38+00:00,CARIBBEAN PREMIERE LEAGUE 2025 ELIMINATOR 1 TRINBAGO,ANTIGUA MATCH WINNER - TRINBAGO TRINBAGO KNIGHT RIDERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,CARIBBEAN PREMIERE LEAGUE 2025 ELIMINATOR 1 TRINBAGO VS ANTIGUA MATCH WINNER - TRINBAGO TRINBAGO KNIGHT RIDERS LIKH,TRINBAGO TRINBAGO KNIGHT RIDERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21490,2025-09-17T02:34:33+00:00
21498,2025-09-17T23:59:36+00:00,CARIBBEAN PREMIERE LEAGUE 2025 QUALIFIER 1 GUYANA,ST LUCIA MATCH WINNER - GUYANA GUYANA AMAZON WARRIORS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,CARIBBEAN PREMIERE LEAGUE 2025 QUALIFIER 1 GUYANA VS ST LUCIA MATCH WINNER - GUYANA GUYANA AMAZON WARRIORS LIKH,GUYANA GUYANA AMAZON WARRIORS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,88p,ST LUCIA PLUS HOJANA GUYANA PE,21501,2025-09-18T00:02:38+00:00,,,,,,CASHOUT,21503,2025-09-18T02:31:26+00:00
21513,2025-09-18T14:37:56+00:00,ASIA CUP T20 2025 MATCH NO 11TH AFGHANISTAN,SRI LANKA MATCH WINNER - SRI LANKA SRI LANKA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ASIA CUP T20 2025 MATCH NO 11TH AFGHANISTAN VS SRI LANKA MATCH WINNER - SRI LANKA SRI LANKA LIKH,SRI LANKA SRI LANKA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,70p,AFGHANISTAN PLUS HOJANA LANKA P,21516,2025-09-18T14:39:37+00:00,,,,,,CASHOUT,21518,2025-09-18T15:25:14+00:00
21564,2025-09-21T14:28:14+00:00,ASIA CUP T20 2025 MATCH NO 14TH INDIA,PAKISTAN MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ASIA CUP T20 2025 MATCH NO 14TH INDIA VS PAKISTAN MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21569,2025-09-21T18:30:32+00:00
21574,2025-09-22T00:18:21+00:00,CARIBBEAN PREMIERE LEAGUE 2025 FINAL MATCH GUYANA,TRINBAGO MATCH WINNER - TRINBAGO TRINBAGO KNIGHT RIDERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,CARIBBEAN PREMIERE LEAGUE 2025 FINAL MATCH GUYANA VS TRINBAGO MATCH WINNER - TRINBAGO TRINBAGO KNIGHT RIDERS LIKH,TRINBAGO TRINBAGO KNIGHT RIDERS LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,21597,2025-09-23T14:32:34+00:00
21597,2025-09-23T14:32:34+00:00,ASIA CUP T20 2025 MATCH NO 15TH SRI LANKA,PAKISTAN MATCH WINNER - PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ASIA CUP T20 2025 MATCH NO 15TH SRI LANKA VS PAKISTAN MATCH WINNER - PAKISTAN PAKISTAN LIKH,PAKISTAN PAKISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21602,2025-09-23T18:27:36+00:00
21624,2025-09-26T14:29:12+00:00,ASIA CUP T20 2025 MATCH NO 18TH SRI LANKA,INDIA MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ASIA CUP T20 2025 MATCH NO 18TH SRI LANKA VS INDIA MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,72p,SRI LANKA PLUS HOJANA INDIA PE,21629,2025-09-26T17:40:08+00:00,,,,,,LOSS_CUT,21633,2025-09-26T18:21:19+00:00
21657,2025-09-28T14:19:31+00:00,ASIA CUP T20 2025 FINAL MATCH PAKISTAN,INDIA MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ASIA CUP T20 2025 FINAL MATCH PAKISTAN VS INDIA MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,90p,PAKISTAN PLUS HOJANA INDIA PE A,21662,2025-09-28T17:07:49+00:00,,,,,,WIN,21666,2025-09-28T18:36:07+00:00
21686,2025-10-01T06:15:57+00:00,AUS TOUR OF NZ 2025 1ST T20 MATCH AUSTRALIA,NEW ZEALAND MATCH WINNER - AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,AUS TOUR OF NZ 2025 1ST T20 MATCH AUSTRALIA VS NEW ZEALAND MATCH WINNER - AUSTRALIA AUSTRALIA LIKH,AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21690,2025-10-01T09:16:43+00:00
21700,2025-10-02T14:31:41+00:00,AFG VS BAN IN UAE 2025 MATCH 1ST T20 AFGHANISTAN,BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,AFG VS BAN IN UAE 2025 MATCH 1ST T20 AFGHANISTAN VS BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH,AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,21726,2025-10-03T14:47:37+00:00
21726,2025-10-03T14:47:37+00:00,AFG VS BAN IN UAE 2025 MATCH 2ND T20 AFGHANISTAN,BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,AFG VS BAN IN UAE 2025 MATCH 2ND T20 AFGHANISTAN VS BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH,AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,60p,BANGLADESH PLUS HOJANA AFGHANIS,21731,2025-10-03T17:06:43+00:00,,,,,,LOSS_CUT,21736,2025-10-03T17:51:04+00:00
21743,2025-10-04T07:41:20+00:00,AUS TOUR OF NZ 2025 3RD T20 MATCH AUSTRALIA,NEW ZEALAND MATCH WINNER - AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,AUS TOUR OF NZ 2025 3RD T20 MATCH AUSTRALIA VS NEW ZEALAND MATCH WINNER - AUSTRALIA AUSTRALIA LIKH,AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,21746,2025-10-04T10:11:03+00:00
21766,2025-10-06T09:29:20+00:00,WOMEN S WORLD CUP 2025 MATCH 7TH AFRICA W,NEW ZEALAND W MATCH WINNER - SOUTH AFRICA W SOUTH AFRICA W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S WORLD CUP 2025 MATCH 7TH AFRICA W VS NEW ZEALAND W MATCH WINNER - SOUTH AFRICA W SOUTH AFRICA W LIKH,SOUTH AFRICA W SOUTH AFRICA W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,82p,NEW ZEALAND W PLUS HOJANA AFRIC,21767,2025-10-06T09:30:57+00:00,,,,,,CASHOUT,21772,2025-10-06T13:18:46+00:00
21792,2025-10-08T12:49:46+00:00,AFG VS BAN IN UAE 2025 MATCH 1ST ODI AFGHANISTAN,BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,AFG VS BAN IN UAE 2025 MATCH 1ST ODI AFGHANISTAN VS BANGLADESH MATCH WINNER - AFGHANISTAN AFGHANISTAN LIKH,AFGHANISTAN AFGHANISTAN LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,92p,BANGLADESH PLUS HOJANA AFGHANIS,21795,2025-10-08T14:12:38+00:00,,,,,,CASHOUT,21797,2025-10-08T14:58:26+00:00
21819,2025-10-11T12:39:45+00:00,AFG VS BAN IN UAE 2025 MATCH 2ND ODI AFGHANISTAN,BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,AFG VS BAN IN UAE 2025 MATCH 2ND ODI AFGHANISTAN VS BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH,BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,98p,AFGHANISTAN PLUS HOJANA BANGLAD,21821,2025-10-11T12:41:58+00:00,FIRST,89p,AFGHANISTAN MISS MAT KARO ENTRY,21825,2025-10-11T12:53:28+00:00,CASHOUT,21830,2025-10-11T14:45:43+00:00
21840,2025-10-12T09:08:21+00:00,WOMEN S WORLD CUP 2025 MATCH 13TH INDIA W,AUSTRALIA W MATCH WINNER - AUSTRALIA W AUSTRALIA W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S WORLD CUP 2025 MATCH 13TH INDIA W VS AUSTRALIA W MATCH WINNER - AUSTRALIA W AUSTRALIA W LIKH,AUSTRALIA W AUSTRALIA W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,95p,INDIA W PLUS HOJANA AUS W PE AB,21843,2025-10-12T10:39:54+00:00,FIRST,36p,INDIA W REMAINING LIMIT YAHA US,21849,2025-10-12T11:05:13+00:00,CASHOUT,21857,2025-10-12T14:07:20+00:00
21875,2025-10-14T09:34:41+00:00,WOMEN S WORLD CUP 2025 MATCH 15TH NEW ZEALAND W,SRI LANKA W MATCH WINNER - NEW ZEALAND W NEW ZEALAND W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S WORLD CUP 2025 MATCH 15TH NEW ZEALAND W VS SRI LANKA W MATCH WINNER - NEW ZEALAND W NEW ZEALAND W LIKH,NEW ZEALAND W NEW ZEALAND W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,98p,SRI LANKA W PLUS HOJANA NZ W PE,21878,2025-10-14T10:11:37+00:00,FIRST,65p,SRI LANKA W PLUS HOJANA NZ W PE,21881,2025-10-14T10:57:21+00:00,CANCELLED,21887,2025-10-14T15:58:44+00:00
21915,2025-10-18T06:21:18+00:00,ENGLAND TOUR OF NEW ZEALAND 2025 MATCH 1ST T20 NEW ZEALAND,ENGLAND MATCH WINNER - ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,ENGLAND TOUR OF NEW ZEALAND 2025 MATCH 1ST T20 NEW ZEALAND VS ENGLAND MATCH WINNER - ENGLAND ENGLAND LIKH,ENGLAND ENGLAND LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,66p,NEW ZEALAND PLUS HOJANA ENGLAND,21920,2025-10-18T06:26:45+00:00,JACKPOT,30p,NEW ZEALAND JACKPOT ENTRY AAGYI,21922,2025-10-18T07:15:16+00:00,CANCELLED,21924,2025-10-18T09:15:55+00:00
21931,2025-10-19T10:20:37+00:00,WOMEN S WORLD CUP 2025 MATCH 20TH INDIA W,ENGLAND W MATCH WINNER - INDIA W INDIA W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S WORLD CUP 2025 MATCH 20TH INDIA W VS ENGLAND W MATCH WINNER - INDIA W INDIA W LIKH,INDIA W INDIA W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,72p,ENGLAND W PLUS HOJANA INDIA W P,21933,2025-10-19T10:21:53+00:00,FIRST,58p,ENGLAND W ISS RATE ME PEHLE ENT,21935,2025-10-19T10:26:48+00:00,CASHOUT,21943,2025-10-19T15:12:15+00:00
21959,2025-10-21T04:23:56+00:00,T20 SPRING 2025 MATCH 20TH SYDNEY W,ACT METEORS W MATCH WINNER - ACT METEORS W ACT METEORS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,T20 SPRING 2025 MATCH 20TH SYDNEY W VS ACT METEORS W MATCH WINNER - ACT METEORS W ACT METEORS W LIKH,ACT METEORS W ACT METEORS W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,LOSS,21965,2025-10-21T06:28:36+00:00
21968,2025-10-21T08:38:40+00:00,WINDIES TOUR OF BANGLADESH 2025 MATCH 2ND ODI WEST INDIES,BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WINDIES TOUR OF BANGLADESH 2025 MATCH 2ND ODI WEST INDIES VS BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH,BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,72p,WEST INDIES PLUS HOJANA BANGLAD,21971,2025-10-21T09:13:38+00:00,JACKPOT,53p,WEST INDIES MINI JACKPOT CASH K,21973,2025-10-21T09:31:32+00:00,CASHOUT,21979,2025-10-21T13:31:34+00:00
21993,2025-10-22T09:39:44+00:00,WOMEN S WORLD CUP 2025 MATCH 23RD AUSTRALIA W,ENGLAND W MATCH WINNER - ENGLAND W ENGLAND W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WOMEN S WORLD CUP 2025 MATCH 23RD AUSTRALIA W VS ENGLAND W MATCH WINNER - ENGLAND W ENGLAND W LIKH,ENGLAND W ENGLAND W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,JACKPOT,56p,AUSTRALIA W MINI JACKPOT CASH K,21994,2025-10-22T09:40:35+00:00,,,,,,LOSS,22002,2025-10-22T13:55:03+00:00
22007,2025-10-23T05:07:36+00:00,INDIA TOUR OF AUSTRALIA 2025 MATCH 2ND ODI AUSTRALIA,INDIA MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INDIA TOUR OF AUSTRALIA 2025 MATCH 2ND ODI AUSTRALIA VS INDIA MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,UNCLOSED,22014,2025-10-23T07:34:58+00:00
22014,2025-10-23T07:34:58+00:00,WINDIES TOUR OF BANGLADESH 2025 MATCH 3RD ODI WEST INDIES,BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WINDIES TOUR OF BANGLADESH 2025 MATCH 3RD ODI WEST INDIES VS BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH,BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22021,2025-10-23T14:33:16+00:00
22025,2025-10-24T03:40:37+00:00,T20 SPRING 2025 MATCH 10TH MELBOURNE W,ADELAIDE W MATCH WINNER - MELBOURNE W MELBOURNE W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,T20 SPRING 2025 MATCH 10TH MELBOURNE W VS ADELAIDE W MATCH WINNER - MELBOURNE W MELBOURNE W LIKH,MELBOURNE W MELBOURNE W LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,,,,,,,,,,,WIN,22030,2025-10-24T05:50:59+00:00
22035,2025-10-25T04:58:05+00:00,INDIA TOUR OF AUSTRALIA 2025 MATCH 3RD ODI INDIA,AUSTRALIA MATCH WINNER - INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INDIA TOUR OF AUSTRALIA 2025 MATCH 3RD ODI INDIA VS AUSTRALIA MATCH WINNER - INDIA INDIA LIKH,INDIA INDIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,84p,AUSTRALIA PEHLI ENTRY KARO INDI,22036,2025-10-25T04:59:00+00:00,,,,,,CASHOUT,22042,2025-10-25T06:58:54+00:00
22063,2025-10-27T11:50:26+00:00,WINDIES TOUR OF BANGLADESH 2025 MATCH 1ST T20 WEST INDIES,BANGLADESH MATCH WINNER - WEST INDIES WEST INDIES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WINDIES TOUR OF BANGLADESH 2025 MATCH 1ST T20 WEST INDIES VS BANGLADESH MATCH WINNER - WEST INDIES WEST INDIES LIKH,WEST INDIES WEST INDIES LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,75p,BANGLADESH WI PLUS KARO MISS MA,22069,2025-10-27T12:14:05+00:00,,,,,,CASHOUT,22077,2025-10-27T14:19:36+00:00
22106,2025-10-29T08:15:06+00:00,INDIA TOUR OF AUSTRALIA 2025 MATCH 1ST T20 INDIA,AUSTRALIA MATCH WINNER - AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,INDIA TOUR OF AUSTRALIA 2025 MATCH 1ST T20 INDIA VS AUSTRALIA MATCH WINNER - AUSTRALIA AUSTRALIA LIKH,AUSTRALIA AUSTRALIA LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,FIRST,85p,INDIA PEHLI ENTRY KARO AUSTRALI,22108,2025-10-29T08:26:01+00:00,JACKPOT,42p,INDIA JACKPOT CASH KARLENA SEED,22117,2025-10-29T09:52:47+00:00,CANCELLED,22118,2025-10-29T11:03:01+00:00
22119,2025-10-29T12:20:03+00:00,WINDIES TOUR OF BANGLADESH 2025 MATCH 2ND T20 WEST INDIES,BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,WINDIES TOUR OF BANGLADESH 2025 MATCH 2ND T20 WEST INDIES VS BANGLADESH MATCH WINNER - BANGLADESH BANGLADESH LIKH,BANGLADESH BANGLADESH LIKH KE LELO 1001 BOND PAPER PE LIKH LO 1001 BINDAS HOKE KHELO 1001 D COMPANY - D BHAI,JACKPOT,52p,WEST INDIES BANGLADESH PLUS KAR,22123,2025-10-29T12:36:28+00:00,JACKPOT,34p,WEST INDIES JACKPOT ENTRY KARLE,22125,2025-10-29T12:46:43+00:00,CASHOUT,22131,2025-10-29T13:37:01+00:00
